genename	sampname	gene	samp	value
HLA-DOB	0	1	1	-1.00220773951462
HLA-DOB	0	1	2	-0.43716243447507
HLA-DOB	0	1	3	-0.31792474082192
HLA-DOB	0	1	4	-0.727463194488742
HLA-DOB	0	1	5	1.68055813520164
HLA-DOB	0	1	6	0.276552185798101
HLA-DOB	0	1	7	-0.967161886033971
HLA-DOB	0	1	8	1.56329555427719
HLA-DOB	0	1	9	-0.613836622234088
HLA-DOB	0	1	10	1.88221267428164
HLA-DOB	0	1	11	0.783165197518733
HLA-DOB	0	1	12	0.276552185798101
HLA-DOB	0	1	13	-1.02479673483705
HLA-DOB	0	1	14	-1.79884015042926
HLA-DOB	0	1	15	-0.472421882339273
HLA-DOB	0	1	16	-0.0207944532282687
HLA-DOB	0	1	17	1.9996598149994
HLA-DOB	0	1	18	-0.292002404045011
HLA-DOB	0	1	19	-0.0353837609153406
HLA-DOB	0	1	20	-0.419737409894368
HLA-DOB	0	1	21	-0.00836405314898129
HLA-DOB	0	1	22	-1.02479673483705
HLA-DOB	0	1	23	0.680522078563431
HLA-DOB	0	1	24	0.0203763748047752
HLA-DOB	1	1	25	0.232426009856591
HLA-DOB	1	1	26	-0.808490050562494
HLA-DOB	1	1	27	1.70194203154943
HLA-DOB	1	1	28	1.08233181255721
HLA-DOB	1	1	29	-0.171119490242924
HLA-DOB	1	1	30	-0.707653548868789
HLA-DOB	1	1	31	-2.83007702074302
HLA-DOB	1	1	32	2.11612450376986
HLA-DOB	1	1	33	1.22899779276338
HLA-DOB	1	1	34	0.599956740528483
HLA-DOB	1	1	35	-4.82082452311212
HLA-DOB	1	1	36	0.552132312106636
HLA-DOB	1	1	37	-4.49594091929495
HLA-DOB	1	1	38	2.51565129844857
HLA-DOB	1	1	39	1.21943156018272
HLA-DOB	1	1	40	-4.1987409194781
HLA-DOB	1	1	41	-3.72244173437601
HLA-DOB	1	1	42	1.47089531622765
CD8A	0	2	1	0.989307014172277
CD8A	0	2	2	0.25145799118888
CD8A	0	2	3	0.937741502770784
CD8A	0	2	4	-0.199350927271097
CD8A	0	2	5	0.707853203183885
CD8A	0	2	6	0.357879239466931
CD8A	0	2	7	-0.64375572439206
CD8A	0	2	8	0.804390216300854
CD8A	0	2	9	1.15417556727352
CD8A	0	2	10	0.463129542285404
CD8A	0	2	11	1.50190434839665
CD8A	0	2	12	-1.88812302797865
CD8A	0	2	13	-0.761191035406826
CD8A	0	2	14	0.4985235085831
CD8A	0	2	15	-0.295818964516027
CD8A	0	2	16	-0.237831489372189
CD8A	0	2	17	-0.576944361487635
CD8A	0	2	18	-1.46724940052751
CD8A	0	2	19	-1.26785237823131
CD8A	0	2	20	0.876719128987723
CD8A	0	2	21	-1.13411032541836
CD8A	0	2	22	-1.8110204837062
CD8A	0	2	23	0.68687211369897
CD8A	0	2	24	1.05329474199887
CD8A	1	2	25	0.0479019891725155
CD8A	1	2	26	-1.06494284212457
CD8A	1	2	27	1.73550366305972
CD8A	1	2	28	0.520546461479214
CD8A	1	2	29	0.0171492231672976
CD8A	1	2	30	-0.897297694756871
CD8A	1	2	31	-5.91253894625233
CD8A	1	2	32	1.06877415043484
CD8A	1	2	33	2.19891647761112
CD8A	1	2	34	0.910443836249544
CD8A	1	2	35	-1.53703055839929
CD8A	1	2	36	0.347514075855107
CD8A	1	2	37	-0.27424640635898
CD8A	1	2	38	1.81846050891659
CD8A	1	2	39	0.487436576675054
